gene1_node_id	gene1_symbol	gene2_node_id	gene2_symbol	label
1694	EPB42	4978	SLC22A2	1
1694	EPB42	3375	NAE1	1
1695	EPC1	3375	NAE1	1
1696	EPCAM	2507	IL17RB	1
1696	EPCAM	3562	NPNT	1
1696	EPCAM	2817	LAMC2	1
1696	EPCAM	2904	LLGL2	1
1696	EPCAM	3160	MISP	1
1697	EPHA1	5394	TC2N	1
1697	EPHA1	5479	TINAGL1	1
1697	EPHA1	5258	STEAP4	1
1697	EPHA1	4708	RRM1	1
1697	EPHA1	5807	TYMS	1
1697	EPHA1	5003	SLC29A1	1
1697	EPHA1	5002	SLC28A1	1
1697	EPHA1	5004	SLC29A2	1
1698	EPHA2	4006	PLCD3	1
1698	EPHA2	4862	SERPINB6	1
1698	EPHA2	5091	SMURF2	1
1698	EPHA2	4752	S100A2	1
1698	EPHA2	4031	PLK2	1
1698	EPHA2	5228	SSH3	1
1698	EPHA2	5793	TUFT1	1
1699	EPHB1	2411	HRAS	1
1699	EPHB1	2781	KRAS	1
1699	EPHB1	3579	NRAS	1
1699	EPHB1	4708	RRM1	1
1699	EPHB1	5807	TYMS	1
1699	EPHB1	5003	SLC29A1	1
1699	EPHB1	5002	SLC28A1	1
1699	EPHB1	5004	SLC29A2	1
1702	EPHX3	3375	NAE1	1
1703	EPN3	2811	LAMA5	1
1704	EPRS	2411	HRAS	1
1704	EPRS	2781	KRAS	1
1704	EPRS	3579	NRAS	1
1705	EPS15L1	5610	TNPO2	1
1706	EPS8	2504	IL13RA1	1
1706	EPS8	5795	TWF1	1
1706	EPS8	2411	HRAS	1
1706	EPS8	2781	KRAS	1
1706	EPS8	3579	NRAS	1
1707	EPS8L1	1984	FXYD3	1
1707	EPS8L1	2760	KLK6	1
1707	EPS8L1	4258	PRRG2	1
1707	EPS8L1	5180	SPINT2	1
1707	EPS8L1	2411	HRAS	1
1707	EPS8L1	2781	KRAS	1
1707	EPS8L1	3579	NRAS	1
1708	EPS8L2	2814	LAMB3	1
1708	EPS8L2	3026	MAP7	1
1710	ERBB2	3326	MYC	1
1710	ERBB2	3774	PARP1	1
1710	ERBB2	3912	PGR	1
1710	ERBB2	3027	MAPK1	1
1710	ERBB2	3959	PIK3CA	1
1710	ERBB2	1837	FASN	1
1710	ERBB2	5639	TP53	1
1710	ERBB2	3117	MEMO1	1
1710	ERBB2	4007	PLCG1	1
1710	ERBB2	4971	SLC16A5	1
1710	ERBB2	2179	GRB7	1
1710	ERBB2	3901	PGAP3	1
1711	ERBB3	2390	HOOK2	1
1711	ERBB3	3326	MYC	1
1712	ERBIN	2411	HRAS	1
1712	ERBIN	2781	KRAS	1
1712	ERBIN	3579	NRAS	1
1713	ERC2-IT1	3326	MYC	1
1714	ERCC1	4644	RPL13A	1
1714	ERCC1	2482	IGF1	1
1714	ERCC1	5225	SSBP1	1
1714	ERCC1	4083	POLD4	1
1714	ERCC1	4081	POLD1	1
1714	ERCC1	2693	KDR	1
1714	ERCC1	4150	PPM1D	1
1714	ERCC1	4417	RAD9A	1
1714	ERCC1	3093	MDM2	1
1714	ERCC1	4708	RRM1	1
1714	ERCC1	4061	PMS2	1
1714	ERCC1	3030	MAPK12	1
1714	ERCC1	3303	MTOR	1
1714	ERCC1	4407	RAD51	1
1714	ERCC1	2210	GTF2H1	1
1714	ERCC1	4099	POLR2A	1
1714	ERCC1	4491	RBX1	1
1714	ERCC1	2334	HIST1H4A	1
1714	ERCC1	3774	PARP1	1
1714	ERCC1	4405	RAD23B	1
1714	ERCC1	6046	WRAP53	1
1714	ERCC1	3501	NHP2	1
1714	ERCC1	4870	SESN2	1
1714	ERCC1	5585	TNFRSF10B	1
1714	ERCC1	5918	USP1	1
1714	ERCC1	6116	ZBTB32	1
1714	ERCC1	2315	HIST1H2AE	1
1714	ERCC1	2485	IGFBP3	1
1714	ERCC1	4086	POLE	1
1714	ERCC1	4094	POLM	1
1714	ERCC1	3285	MT1X	1
1714	ERCC1	3778	PARP2	1
1714	ERCC1	5903	UNG	1
1714	ERCC1	6074	XRCC2	1
1714	ERCC1	2489	IGHMBP2	1
1714	ERCC1	4511	RELA	1
1714	ERCC1	3375	NAE1	1
1715	ERCC2	3375	NAE1	1
1716	ERCC3	3375	NAE1	1
1717	ERCC4	3375	NAE1	1
1718	ERCC5	3375	NAE1	1
1719	ERCC6	3375	NAE1	1
1720	ERCC6L	2411	HRAS	1
1720	ERCC6L	2781	KRAS	1
1720	ERCC6L	3579	NRAS	1
1720	ERCC6L	3375	NAE1	1
1721	ERCC6L2	3579	NRAS	1
1721	ERCC6L2	2411	HRAS	1
1721	ERCC6L2	2781	KRAS	1
1722	ERCC8	4955	SKIV2L2	1
1722	ERCC8	3375	NAE1	1
1723	EREG	3166	MLH1	1
1723	EREG	3326	MYC	1
1723	EREG	3959	PIK3CA	1
1723	EREG	3960	PIK3CB	1
1723	EREG	5480	TIPARP	1
1724	ERGIC2	5274	STRAP	1
1724	ERGIC2	2411	HRAS	1
1724	ERGIC2	2781	KRAS	1
1724	ERGIC2	3579	NRAS	1
1725	ERGIC3	3955	PIGT	1
1726	ERH	5123	SNW1	1
1726	ERH	2411	HRAS	1
1726	ERH	2781	KRAS	1
1726	ERH	3579	NRAS	1
1727	ERI2	4524	REXO5	1
1728	ERLIN1	2453	IARS2	1
1728	ERLIN1	5261	STIP1	1
1728	ERLIN1	5979	VPS26A	1
1728	ERLIN1	3047	MAR-05	1
1728	ERLIN1	4200	PRDX3	1
1728	ERLIN1	3375	NAE1	1
1729	ERMP1	3715	ORM1	1
1729	ERMP1	4320	PTGS1	1
1729	ERMP1	2733	KIT	1
1729	ERMP1	4519	RET	1
1729	ERMP1	3607	NTRK1	1
1729	ERMP1	3866	PDGFRA	1
1729	ERMP1	3867	PDGFRB	1
1729	ERMP1	4975	SLC22A1	1
1729	ERMP1	4978	SLC22A2	1
1730	ERN1	3375	NAE1	1
1731	ERN2	6136	ZC3H7B	1
1731	ERN2	2411	HRAS	1
1731	ERN2	2781	KRAS	1
1731	ERN2	3579	NRAS	1
1732	ERO1A	2817	LAMC2	1
1732	ERO1A	3375	NAE1	1
1733	ERO1B	3375	NAE1	1
1734	ERP44	3375	NAE1	1
1735	ERRFI1	1947	FOSL1	1
1736	ESCO2	3838	PCNA	1
1737	ESPL1	4398	RACGAP1	1
1737	ESPL1	4846	SENP1	1
1737	ESPL1	2775	KNTC1	1
1737	ESPL1	5270	STMN1	1
1737	ESPL1	3375	NAE1	1
1739	ESR1	2036	GCM2	1
1739	ESR1	3334	MYH2	1
1739	ESR1	3959	PIK3CA	1
1740	ESR2	2411	HRAS	1
1740	ESR2	2781	KRAS	1
1740	ESR2	3579	NRAS	1
1741	ESRP1	2666	KCNK1	1
1741	ESRP1	2998	MAL2	1
1741	ESRP1	4750	S100A14	1
1742	ESRP2	5498	TMC4	1
1742	ESRP2	4324	PTK6	1
1743	ESRRA	4503	RDH13	1
1744	ESRRB	2411	HRAS	1
1744	ESRRB	2781	KRAS	1
1744	ESRRB	3579	NRAS	1
1744	ESRRB	3375	NAE1	1
1745	ETFBKMT	3579	NRAS	1
1745	ETFBKMT	2411	HRAS	1
1745	ETFBKMT	2781	KRAS	1
1747	EVC2	2411	HRAS	1
1747	EVC2	2781	KRAS	1
1747	EVC2	3579	NRAS	1
1748	EVPL	1903	FGFBP1	1
1748	EVPL	5482	TJP3	1
1748	EVPL	5745	TSPAN1	1
1748	EVPL	2705	KIAA1522	1
1748	EVPL	1816	FAM84B	1
1748	EVPL	3457	NECTIN4	1
1748	EVPL	4755	S100P	1
1749	EWSR1	3783	PASK	1
1750	EXO1	2711	KIF14	1
1750	EXO1	4079	POLA2	1
1750	EXO1	3375	NAE1	1
1751	EXOC3-AS1	3375	NAE1	1
1752	EXOC5	2906	LMAN1	1
1752	EXOC5	3237	MRPL39	1
1752	EXOC5	5056	SMAD4	1
1752	EXOC5	6213	ZNF227	1
1752	EXOC5	6309	ZNF654	1
1752	EXOC5	4711	RRN3	1
1752	EXOC5	3097	ME2	1
1752	EXOC5	2144	GPHN	1
1752	EXOC5	2378	HNRNPC	1
1752	EXOC5	3768	PAPOLA	1
1752	EXOC5	4908	SGPP1	1
1752	EXOC5	5136	SOCS4	1
1752	EXOC5	6008	WDHD1	1
1752	EXOC5	6111	ZBTB1	1
1753	EXOG	4481	RBM5	1
1753	EXOG	6024	WDR48	1
1754	EXOSC1	2411	HRAS	1
1754	EXOSC1	2781	KRAS	1
1754	EXOSC1	3579	NRAS	1
1755	EXOSC10	2411	HRAS	1
1755	EXOSC10	2781	KRAS	1
1755	EXOSC10	3579	NRAS	1
1756	EXOSC2	2376	HNRNPA3	1
1757	EXOSC4	2411	HRAS	1
1757	EXOSC4	2781	KRAS	1
1757	EXOSC4	3579	NRAS	1
1759	EXOSC8	4473	RBM26	1
1759	EXOSC8	4609	RNF219	1
1759	EXOSC8	5653	TPP2	1
1759	EXOSC8	2411	HRAS	1
1759	EXOSC8	2781	KRAS	1
1759	EXOSC8	3579	NRAS	1
1760	EXOSC9	3594	NSL1	1
1760	EXOSC9	3404	NCAPG2	1
1760	EXOSC9	4528	RFC4	1
1760	EXOSC9	5635	TOPBP1	1
1760	EXOSC9	5069	SMC2	1
1760	EXOSC9	4408	RAD51AP1	1
1760	EXOSC9	2984	MAD2L1	1
1761	EXPH5	3026	MAP7	1
1763	EXT2	4366	RAB11FIP5	1
1765	EYA4	2411	HRAS	1
1765	EYA4	2781	KRAS	1
1765	EYA4	3579	NRAS	1
1766	EZH1	3037	MAPK8IP3	1
1766	EZH1	5327	SYNRG	1
1767	EZH2	5851	UBE2S	1
1767	EZH2	3303	MTOR	1
1767	EZH2	4696	RPS6KB1	1
1767	EZH2	5639	TP53	1
1767	EZH2	3591	NSD2	1
1767	EZH2	2963	LUC7L2	1
1767	EZH2	6211	ZNF212	1
1767	EZH2	2767	KMT2C	1
1767	EZH2	3792	PAXIP1	1
1767	EZH2	4475	RBM33	1
1767	EZH2	4719	RSBN1L	1
1767	EZH2	5218	SRRT	1
1767	EZH2	6186	ZNF107	1
1767	EZH2	6223	ZNF273	1
1767	EZH2	6329	ZNF708	1
1767	EZH2	6337	ZNF767P	1
1767	EZH2	6346	ZNF786	1
1767	EZH2	4079	POLA2	1
1768	F11R	3140	MGST2	1
1768	F11R	2077	GJB2	1
1768	F11R	5482	TJP3	1
1768	F11R	2181	GRHL2	1
1768	F11R	1815	FAM83H	1
1768	F11R	2817	LAMC2	1
1768	F11R	2544	INAVA	1
1769	F13B	5704	TRIM49	1
1770	F2R	3375	NAE1	1
1771	F2RL1	2461	ID1	1
1771	F2RL1	2814	LAMB3	1
1771	F2RL1	5340	TACSTD2	1
1771	F2RL1	2811	LAMA5	1
1771	F2RL1	5493	TM4SF1	1
1771	F2RL1	2509	IL18	1
1771	F2RL1	4039	PLPP2	1
1771	F2RL1	2544	INAVA	1
1772	F2RL2	3375	NAE1	1
1773	F2RL3	2411	HRAS	1
1773	F2RL3	2781	KRAS	1
1773	F2RL3	3579	NRAS	1
1774	F3	5453	THBS1	1
1774	F3	2028	GBP3	1
1774	F3	2117	GNG12	1
1775	FA2H	2411	HRAS	1
1775	FA2H	2781	KRAS	1
1775	FA2H	3579	NRAS	1
1776	FAAH	3326	MYC	1
1777	FAAP100	6114	ZBTB17	1
1777	FAAP100	5376	TBC1D10B	1
1777	FAAP100	6237	ZNF335	1
1777	FAAP100	3018	MAP3K3	1
1778	FAAP24	4888	SFI1	1
1778	FAAP24	5321	SYMPK	1
1778	FAAP24	3375	NAE1	1
1779	FABP3	2411	HRAS	1
1779	FABP3	2781	KRAS	1
1779	FABP3	3579	NRAS	1
1780	FABP4	2411	HRAS	1
1780	FABP4	2781	KRAS	1
1780	FABP4	3579	NRAS	1
1781	FADD	3027	MAPK1	1
1781	FADD	5585	TNFRSF10B	1
1781	FADD	3375	NAE1	1
1782	FADS2	2411	HRAS	1
1782	FADS2	2781	KRAS	1
1782	FADS2	3579	NRAS	1
1783	FAF1	2604	ITGB3BP	1
1783	FAF1	2723	KIF2C	1
1783	FAF1	4143	PPIH	1
1783	FAF1	3375	NAE1	1
1784	FAHD2A	3375	NAE1	1
1785	FAHD2B	3375	NAE1	1
1786	FAIM	3375	NAE1	1
1787	FAM107B	3375	NAE1	1
1788	FAM111A	3375	NAE1	1
1789	FAM111B	3375	NAE1	1
1790	FAM114A1	1967	FRMD6	1
1790	FAM114A1	4565	RIN2	1
1790	FAM114A1	2864	LGALS1	1
1790	FAM114A1	5444	TGFB1I1	1
1790	FAM114A1	5537	TMEM184B	1
1790	FAM114A1	4706	RRBP1	1
1790	FAM114A1	2411	HRAS	1
1790	FAM114A1	2781	KRAS	1
1790	FAM114A1	3579	NRAS	1
1791	FAM160A2	2411	HRAS	1
1791	FAM160A2	2781	KRAS	1
1791	FAM160A2	3579	NRAS	1
1792	FAM167A	2411	HRAS	1
1792	FAM167A	2781	KRAS	1
1792	FAM167A	3579	NRAS	1
1793	FAM173A	3199	MPG	1
1793	FAM173A	5278	STUB1	1
1794	FAM178B	3579	NRAS	1
1794	FAM178B	2411	HRAS	1
1794	FAM178B	2781	KRAS	1
1795	FAM193A	4674	RPRD2	1
1795	FAM193A	3326	MYC	1
1796	FAM193B	2986	MADD	1
1796	FAM193B	4464	RBM10	1
1796	FAM193B	5304	SUPT5H	1
1796	FAM193B	3037	MAPK8IP3	1
1796	FAM193B	3139	MGRN1	1
1796	FAM193B	6266	ZNF500	1
1797	FAM19A1	3326	MYC	1
1799	FAM215A	3375	NAE1	1
1800	FAM30A	2781	KRAS	1
1800	FAM30A	3579	NRAS	1
1800	FAM30A	2411	HRAS	1
1801	FAM3A	2496	IKBKG	1
1802	FAM3C	2411	HRAS	1
1802	FAM3C	2781	KRAS	1
1802	FAM3C	3579	NRAS	1
1802	FAM3C	3375	NAE1	1
1803	FAM41C	2411	HRAS	1
1803	FAM41C	2781	KRAS	1
1803	FAM41C	3579	NRAS	1
1804	FAM46A	3375	NAE1	1
1805	FAM50A	2043	GDI1	1
1806	FAM58A	3593	NSDHL	1
1807	FAM71A	4455	RAX2	1
1808	FAM71E1	2411	HRAS	1
1808	FAM71E1	2781	KRAS	1
1808	FAM71E1	3579	NRAS	1
1809	FAM72B	2411	HRAS	1
1809	FAM72B	2781	KRAS	1
1809	FAM72B	3579	NRAS	1
1810	FAM76B	2306	HINFP	1
1810	FAM76B	2411	HRAS	1
1810	FAM76B	2781	KRAS	1
1810	FAM76B	3579	NRAS	1
1811	FAM78B	3375	NAE1	1
1812	FAM83B	5482	TJP3	1
1813	FAM83D	3375	NAE1	1
1814	FAM83F	3055	MARVELD2	1
1817	FAM89B	3015	MAP3K11	1
1818	FAM8A1	3375	NAE1	1
1819	FAM91A1	4600	RNF139	1
1820	FAM9B	2411	HRAS	1
1820	FAM9B	2781	KRAS	1
1820	FAM9B	3579	NRAS	1
1821	FAN1	3375	NAE1	1
1822	FANCA	3839	PCNT	1
1822	FANCA	2411	HRAS	1
1822	FANCA	2781	KRAS	1
1822	FANCA	3579	NRAS	1
1822	FANCA	3375	NAE1	1
1823	FANCC	4086	POLE	1
1823	FANCC	3375	NAE1	1
1823	FANCC	2411	HRAS	1
1823	FANCC	2781	KRAS	1
1823	FANCC	3579	NRAS	1
1824	FANCD2	5572	TMPO	1
1824	FANCD2	2411	HRAS	1
1824	FANCD2	2781	KRAS	1
1824	FANCD2	3579	NRAS	1
1824	FANCD2	1826	FANCF	1
1824	FANCD2	3375	NAE1	1
1825	FANCE	3375	NAE1	1
1826	FANCF	3036	MAPK8	1
1826	FANCF	5783	TUBB1	1
1826	FANCF	3573	NR1I2	1
1826	FANCF	3022	MAP4	1
1826	FANCF	3007	MAP2	1
1826	FANCF	3045	MAPT	1
1826	FANCF	5042	SLCO1B3	1
1826	FANCF	3375	NAE1	1
1827	FANCG	5963	VCP	1
1827	FANCG	3078	MCM10	1
1827	FANCG	3375	NAE1	1
1828	FANCI	2874	LIG1	1
1828	FANCI	5635	TOPBP1	1
1828	FANCI	4528	RFC4	1
1828	FANCI	4957	SKP2	1
1828	FANCI	3375	NAE1	1
1829	FANCL	3270	MSH2	1
1829	FANCL	3375	NAE1	1
1830	FANCM	3312	MUS81	1
1830	FANCM	4401	RAD17	1
1830	FANCM	4407	RAD51	1
1830	FANCM	4413	RAD52	1
1830	FANCM	4417	RAD9A	1
1830	FANCM	2801	L2HGDH	1
1830	FANCM	3127	METTL3	1
1830	FANCM	3497	NGDN	1
1830	FANCM	3375	NAE1	1
1831	FAP	3375	NAE1	1
1832	FAR2	3375	NAE1	1
1833	FARS2	2411	HRAS	1
1833	FARS2	2781	KRAS	1
1833	FARS2	3579	NRAS	1
1834	FARSA	3846	PDCD11	1
1834	FARSA	2536	ILF3	1
1834	FARSA	3969	PIN1	1
1834	FARSA	5610	TNPO2	1
1834	FARSA	5905	UPF1	1
1834	FARSA	3238	MRPL4	1
1834	FARSA	3444	NDUFB7	1
1834	FARSA	4404	RAD23A	1
1834	FARSA	4432	RANBP3	1
1834	FARSA	5279	STX10	1
1834	FARSA	5531	TMEM161A	1
1835	FAS	3375	NAE1	1
1836	FASLG	3375	NAE1	1
1837	FASN	5639	TP53	1
1837	FASN	3326	MYC	1
1838	FASTK	2114	GNB2	1
1838	FASTK	4125	POR	1
1838	FASTK	4784	SCAMP4	1
1838	FASTK	3375	NAE1	1
1839	FASTKD2	5192	SPTLC1	1
1839	FASTKD2	5274	STRAP	1
1839	FASTKD2	3044	MAPRE1	1
1839	FASTKD2	2438	HSPE1	1
1839	FASTKD2	2411	HRAS	1
1839	FASTKD2	2781	KRAS	1
1839	FASTKD2	3579	NRAS	1
1840	FASTKD3	3307	MTRR	1
1841	FASTKD5	2611	ITPA	1
1842	FAT1	4918	SH3D19	1
1843	FAT3	3326	MYC	1
1844	FAU	3550	NOP53	1
1844	FAU	3375	NAE1	1
1845	FBL	5407	TCF3	1
1845	FBL	3079	MCM2	1
1845	FBL	4228	PRMT1	1
1845	FBL	4741	RUVBL2	1
1845	FBL	2411	HRAS	1
1845	FBL	2781	KRAS	1
1845	FBL	3579	NRAS	1
1846	FBN1	3479	NEXN	1
1847	FBRS	4443	RARA	1
1847	FBRS	4252	PRR14	1
1847	FBRS	4873	SETD1A	1
1847	FBRS	6306	ZNF646	1
1847	FBRS	6338	ZNF768	1
1848	FBXL14	5783	TUBB1	1
1848	FBXL14	3573	NR1I2	1
1848	FBXL14	3022	MAP4	1
1848	FBXL14	3007	MAP2	1
1848	FBXL14	3045	MAPT	1
1848	FBXL14	5042	SLCO1B3	1
1849	FBXL18	4396	RAC1	1
1849	FBXL18	3660	OGDH	1
1849	FBXL18	3375	NAE1	1
1850	FBXL19	1977	FUS	1
1851	FBXL2	2411	HRAS	1
1851	FBXL2	2781	KRAS	1
1851	FBXL2	3579	NRAS	1
1852	FBXL20	2411	HRAS	1
1852	FBXL20	2781	KRAS	1
1852	FBXL20	3579	NRAS	1
1853	FBXL6	4508	RECQL4	1
1854	FBXL7	2411	HRAS	1
1854	FBXL7	2781	KRAS	1
1854	FBXL7	3579	NRAS	1
1855	FBXO17	2176	GPX8	1
1855	FBXO17	2411	HRAS	1
1855	FBXO17	2781	KRAS	1
1855	FBXO17	3579	NRAS	1
1855	FBXO17	3375	NAE1	1
1856	FBXO18	4407	RAD51	1
1856	FBXO18	1890	FEN1	1
1856	FBXO18	2728	KIN	1
1856	FBXO18	2830	LARP4B	1
1856	FBXO18	3375	NAE1	1
1857	FBXO28	4559	RIDA	1
1857	FBXO28	2411	HRAS	1
1857	FBXO28	2781	KRAS	1
1857	FBXO28	3579	NRAS	1
1858	FBXO3	3654	OCRL	1
1859	FBXO31	6266	ZNF500	1
1859	FBXO31	6285	ZNF574	1
1861	FBXO36	2411	HRAS	1
1861	FBXO36	2781	KRAS	1
1861	FBXO36	3579	NRAS	1
1862	FBXO40	2411	HRAS	1
1862	FBXO40	2781	KRAS	1
1862	FBXO40	3579	NRAS	1
1863	FBXO44	2411	HRAS	1
1863	FBXO44	2781	KRAS	1
1863	FBXO44	3579	NRAS	1
1863	FBXO44	3326	MYC	1
1863	FBXO44	3375	NAE1	1
1864	FBXO46	5405	TCF20	1
1864	FBXO46	5991	VRK3	1
1865	FBXO5	2722	KIF2A	1
1865	FBXO5	5778	TUBA1A	1
1865	FBXO5	3224	MRPL18	1
1865	FBXO5	5413	TCP1	1
1865	FBXO5	3375	NAE1	1
1866	FBXO6	3375	NAE1	1
1867	FBXO9	2411	HRAS	1
1867	FBXO9	2781	KRAS	1
1867	FBXO9	3579	NRAS	1
1867	FBXO9	3326	MYC	1
1868	FBXW10	2411	HRAS	1
1868	FBXW10	2781	KRAS	1
1868	FBXW10	3579	NRAS	1
1869	FBXW11	2411	HRAS	1
1869	FBXW11	2781	KRAS	1
1869	FBXW11	3579	NRAS	1
1871	FBXW7	3274	MSL2	1
1871	FBXW7	2411	HRAS	1
1871	FBXW7	2781	KRAS	1
1871	FBXW7	3579	NRAS	1
1871	FBXW7	3326	MYC	1
1871	FBXW7	1890	FEN1	1
1872	FBXW8	2411	HRAS	1
1872	FBXW8	2781	KRAS	1
1872	FBXW8	3579	NRAS	1
1873	FCAR	2248	HAMP	1
1873	FCAR	2758	KLK2	1
1873	FCAR	2879	LILRB3	1
1874	FCER2	4335	PTPRC	1
1874	FCER2	2768	KMT2D	1
1874	FCER2	3965	PILRA	1
1874	FCER2	3375	NAE1	1
1875	FCGBP	2411	HRAS	1
1875	FCGBP	2781	KRAS	1
1875	FCGBP	3579	NRAS	1
1876	FCGR1A	2411	HRAS	1
1876	FCGR1A	2781	KRAS	1
1876	FCGR1A	3579	NRAS	1
1877	FCGR3A	6113	ZBTB16	1
1878	FCGR3B	5729	TRPC7	1
1879	FCHO1	2411	HRAS	1
1879	FCHO1	2781	KRAS	1
1879	FCHO1	3579	NRAS	1
1881	FCMR	3375	NAE1	1
1882	FCN3	3715	ORM1	1
1882	FCN3	4320	PTGS1	1
1882	FCN3	2733	KIT	1
1882	FCN3	4519	RET	1
1882	FCN3	3607	NTRK1	1
1882	FCN3	3866	PDGFRA	1
1882	FCN3	3867	PDGFRB	1
1882	FCN3	4975	SLC22A1	1
1882	FCN3	4978	SLC22A2	1
1883	FCRL3	2411	HRAS	1
1883	FCRL3	2781	KRAS	1
1883	FCRL3	3579	NRAS	1
1884	FCRL4	3375	NAE1	1
1885	FDCSP	3375	NAE1	1
1886	FDX1	2038	GDE1	1
1886	FDX1	4483	RBM7	1
1888	FDXACB1	2359	HMBS	1
1889	FEM1B	3375	NAE1	1
1890	FEN1	4407	RAD51	1
1890	FEN1	3761	PAM16	1
1890	FEN1	2289	HELLS	1
1890	FEN1	4709	RRM2	1
1890	FEN1	5153	SPAG5	1
1890	FEN1	2709	KIF11	1
1890	FEN1	4508	RECQL4	1
1890	FEN1	2711	KIF14	1
1890	FEN1	5085	SMPD2	1
1890	FEN1	3213	MRE11	1
1890	FEN1	3375	NAE1	1
1890	FEN1	4414	RAD54B	1
1891	FER	3959	PIK3CA	1
1891	FER	4708	RRM1	1
1891	FER	5807	TYMS	1
1891	FER	5003	SLC29A1	1
1891	FER	5002	SLC28A1	1
1891	FER	5004	SLC29A2	1
1891	FER	3326	MYC	1
1892	FERMT1	2078	GJB3	1
1892	FERMT1	2739	KLF5	1
1893	FERMT2	1904	FGFR1	1
1893	FERMT2	2613	ITSN1	1
1893	FERMT2	2411	HRAS	1
1893	FERMT2	2781	KRAS	1
1893	FERMT2	3579	NRAS	1
1894	FETUB	2967	LY6G6D	1
1894	FETUB	3336	MYH4	1
1894	FETUB	3422	NCR1	1
1894	FETUB	3375	NAE1	1
1895	FEZ2	2486	IGFBP6	1
1895	FEZ2	4029	PLIN3	1
1895	FEZ2	2909	LMNA	1
1895	FEZ2	4169	PPP2R3A	1
1895	FEZ2	4734	RTN4	1
1895	FEZ2	2411	HRAS	1
1895	FEZ2	2781	KRAS	1
1895	FEZ2	3579	NRAS	1
1895	FEZ2	3326	MYC	1
1896	FEZF2	5372	TAS2R9	1
1897	FGD1	2411	HRAS	1
1897	FGD1	2781	KRAS	1
1897	FGD1	3579	NRAS	1
1899	FGD6	3326	MYC	1
1900	FGF2	3326	MYC	1
1901	FGF5	3375	NAE1	1
1902	FGF8	3527	NMUR1	1
1903	FGFBP1	2785	KRT15	1
1903	FGFBP1	4258	PRRG2	1
1903	FGFBP1	6202	ZNF165	1
1903	FGFBP1	2811	LAMA5	1
1903	FGFBP1	4840	SEMA4B	1
1904	FGFR1	5060	SMARCA2	1
1904	FGFR1	5061	SMARCA4	1
1906	FGFR3	2603	ITGB3	1
1907	FGG	2411	HRAS	1
1907	FGG	2781	KRAS	1
1907	FGG	3579	NRAS	1
1908	FGL2	2411	HRAS	1
1908	FGL2	2781	KRAS	1
1908	FGL2	3579	NRAS	1
1910	FH	6070	XPO7	1
1910	FH	4301	PSMD6	1
1910	FH	5913	UQCRC2	1
1910	FH	3617	NUDT21	1
1910	FH	4559	RIDA	1
1910	FH	2124	GNPAT	1
1910	FH	2453	IARS2	1
1910	FH	5386	TBCE	1
1910	FH	5472	TIMM17A	1
1911	FHL2	4424	RALB	1
1911	FHL2	3326	MYC	1
1912	FHL5	4967	SLC13A1	1
1912	FHL5	2062	GHRHR	1
1912	FHL5	3671	OPRK1	1
1913	FIGN	2411	HRAS	1
1913	FIGN	2781	KRAS	1
1913	FIGN	3579	NRAS	1
1914	FIP1L1	2411	HRAS	1
1914	FIP1L1	2781	KRAS	1
1914	FIP1L1	3579	NRAS	1
1915	FIS1	3261	MRPS33	1
1916	FIZ1	5692	TRIM28	1
1916	FIZ1	4241	PRPF31	1
1917	FKBP11	3715	ORM1	1
1917	FKBP11	4320	PTGS1	1
1917	FKBP11	2733	KIT	1
1917	FKBP11	4519	RET	1
1917	FKBP11	3607	NTRK1	1
1917	FKBP11	3866	PDGFRA	1
1917	FKBP11	3867	PDGFRB	1
1917	FKBP11	4975	SLC22A1	1
1917	FKBP11	4978	SLC22A2	1
1919	FKBP3	3375	NAE1	1
1920	FKBP5	3375	NAE1	1
1921	FKBP8	2025	GBF1	1
1921	FKBP8	4218	PRKCSH	1
1921	FKBP8	4326	PTOV1	1
1922	FKBPL	3375	NAE1	1
1923	FLAD1	3447	NDUFS2	1
1924	FLCN	5226	SSH1	1
1924	FLCN	5227	SSH2	1
1924	FLCN	5228	SSH3	1
1925	FLI1	2266	HCLS1	1
1925	FLI1	5234	SSX1	1
1925	FLI1	5180	SPINT2	1
1925	FLI1	5298	SUMO1	1
1926	FLII	4011	PLEC	1
1927	FLNB	4338	PTPRF	1
1928	FLOT2	3375	NAE1	1
1929	FLRT2	2411	HRAS	1
1929	FLRT2	2781	KRAS	1
1929	FLRT2	3579	NRAS	1
1930	FLT1	4708	RRM1	1
1930	FLT1	5807	TYMS	1
1930	FLT1	5003	SLC29A1	1
1930	FLT1	5002	SLC28A1	1
1930	FLT1	5004	SLC29A2	1
1931	FLT3	3036	MAPK8	1
1931	FLT3	2733	KIT	1
1932	FLT3LG	3715	ORM1	1
1932	FLT3LG	4320	PTGS1	1
1932	FLT3LG	2733	KIT	1
1932	FLT3LG	4519	RET	1
1932	FLT3LG	3607	NTRK1	1
1932	FLT3LG	3866	PDGFRA	1
1932	FLT3LG	3867	PDGFRB	1
1932	FLT3LG	4975	SLC22A1	1
1932	FLT3LG	4978	SLC22A2	1
1933	FLVCR1	6189	ZNF124	1
1934	FLVCR2	2411	HRAS	1
1934	FLVCR2	2781	KRAS	1
1934	FLVCR2	3579	NRAS	1
1935	FLYWCH1	2411	HRAS	1
1935	FLYWCH1	2781	KRAS	1
1935	FLYWCH1	3579	NRAS	1
1936	FMN1	2411	HRAS	1
